segment_id_first,segment_id_second
02YL000-942,02YL000-22198
02YL000-943,02YL000-318
02YL000-944,02YL000-12679
02YL000-945,02YL000-22653
02YL000-946,02YL000-3846
02YL000-947,02YL000-16892
02YL000-948,02YL000-1721
02YL000-949,02YL000-21169
02YL000-950,02YL000-15349
02YL000-951,02YL000-4193
02YL000-952,02YL000-20136
02YL000-953,
02YL000-954,02YL000-2056
02YL000-955,02YL000-18313
02YL000-956,02YL000-298
02YL000-957,02YL000-1516
02YL000-958,02YL000-7539
02YL000-958,02YL000-19465
02YL000-959,02YL000-22856
02YL000-960,02YL000-25936
02YL000-961,02YL000-4979
02YL000-962,02YL000-14013
02YL000-963,02YL000-18257
02YL000-964,02YL000-23222
02YL000-965,02YL000-21879
02YL000-966,02YL000-23408
02YL000-967,02YL000-1810
02YL000-968,02YL000-25309
02YL000-969,02YL000-21701
02YL000-970,02YL000-23297
02YL000-971,02YL000-1221
02YL000-972,02YL000-13336
02YL000-972,02YL000-15771
02YL000-973,02YL000-22342
02YL000-974,02YL000-6320
02YL000-975,02YL000-13440
02YL000-976,02YL000-15421
02YL000-977,02YL000-16722
02YL000-978,02YL000-15843
02YL000-979,02YL000-7461
02YL000-980,02YL000-22050
02YL000-981,02YL000-22201
02YL000-982,02YL000-7969
02YL000-983,02YL000-9980
02YL000-984,02YL000-14621
02YL000-985,02YL000-3051
02YL000-985,02YL000-11030
02YL000-986,02YL000-1015
02YL000-986,02YL000-7880
02YL000-987,02YL000-6283
02YL000-988,02YL000-15425
02YL000-989,02YL000-9270
02YL000-990,02YL000-8298
02YL000-991,02YL000-5097
02YL000-992,
02YL000-993,02YL000-8443
02YL000-994,02YL000-568
02YL000-995,02YL000-27344
02YL000-996,02YL000-22656
02YL000-997,02YL000-1983
02YL000-998,02YL000-24314
02YL000-999,02YL000-3694
02YL000-1000,02YL000-16070
02YL000-1001,02YL000-870
02YL000-1002,02YL000-12931
02YL000-1003,02YL000-17347
02YL000-1004,02YL000-14542
02YL000-1005,02YL000-25058
02YL000-1006,02YL000-20583
02YL000-1007,02YL000-16628
02YL000-1008,02YL000-9666
02YL000-1009,02YL000-1429
02YL000-1010,02YL000-15691
02YL000-1011,02YL000-1960
02YL000-1012,02YL000-20134
02YL000-1013,02YL000-23517
02YL000-1014,02YL000-6627
02YL000-1015,02YL000-2629
02YL000-1015,02YL000-3686
02YL000-1016,02YL000-12482
02YL000-1017,02YL000-12342
02YL000-1018,02YL000-20512
02YL000-1019,02YL000-1054
02YL000-1020,02YL000-13324
02YL000-1021,02YL000-1178
02YL000-1022,
02YL000-1023,02YL000-13893
02YL000-1024,02YL000-16980
02YL000-1025,02YL000-3411
02YL000-1026,02YL000-11504
02YL000-1027,02YL000-16240
02YL000-1028,
02YL000-1029,02YL000-8355
02YL000-1030,02YL000-6248
02YL000-1031,02YL000-4171
02YL000-1032,02YL000-401
02YL000-1033,02YL000-23233
02YL000-1034,
02YL000-1035,02YL000-20577
02YL000-1036,02YL000-2052
02YL000-1037,02YL000-4935
02YL000-1038,02YL000-14198
02YL000-1039,02YL000-3303
02YL000-1040,02YL000-15738
02YL000-1041,02YL000-12525
02YL000-1042,02YL000-10807
02YL000-1043,02YL000-22045
02YL000-1043,02YL000-23860
02YL000-1044,02YL000-18121
02YL000-1045,02YL000-18171
02YL000-1046,02YL000-2604
02YL000-1047,02YL000-15454
02YL000-1048,02YL000-9945
02YL000-1049,02YL000-10603
02YL000-1050,02YL000-22218
02YL000-1051,02YL000-12072
02YL000-1052,
02YL000-1053,02YL000-21544
02YL000-1054,02YL000-4175
02YL000-1055,
02YL000-1056,02YL000-6225
02YL000-1057,02YL000-13841
02YL000-1058,02YL000-5163
02YL000-1059,02YL000-5035
02YL000-1060,02YL000-15397
02YL000-1061,02YL000-17399
02YL000-1062,02YL000-25145
02YL000-1063,02YL000-5503
02YL000-1064,02YL000-17911
02YL000-1065,02YL000-24932
02YL000-1066,02YL000-1471
02YL000-1067,02YL000-15114
02YL000-1068,02YL000-17514
02YL000-1069,
02YL000-1070,02YL000-16214
02YL000-1071,02YL000-889
02YL000-1072,02YL000-3108
02YL000-1073,02YL000-2264
02YL000-1074,02YL000-15269
02YL000-1075,02YL000-24874
02YL000-1076,02YL000-20760
02YL000-1077,02YL000-19154
02YL000-1078,02YL000-26688
02YL000-1079,02YL000-17138
02YL000-1080,02YL000-8967
02YL000-1081,02YL000-7760
02YL000-1082,02YL000-23015
02YL000-1083,02YL000-14681
02YL000-1084,
02YL000-1085,02YL000-5292
02YL000-1086,02YL000-15409
02YL000-1087,
02YL000-1088,02YL000-11784
02YL000-1089,02YL000-21915
02YL000-1090,02YL000-17952
02YL000-1091,02YL000-16370
02YL000-1092,02YL000-19673
02YL000-1093,02YL000-5609
02YL000-1094,02YL000-3625
02YL000-1095,02YL000-15799
02YL000-1096,02YL000-8747
02YL000-1097,02YL000-13228
02YL000-1098,02YL000-14961
02YL000-1099,02YL000-26668
02YL000-1100,02YL000-13138
02YL000-1101,02YL000-3997
02YL000-1102,02YL000-21256
02YL000-1103,02YL000-2658
02YL000-1104,02YL000-199
02YL000-1105,02YL000-23618
02YL000-1106,02YL000-21493
02YL000-1107,02YL000-23132
02YL000-1108,02YL000-2543
02YL000-1109,02YL000-13238
02YL000-1110,02YL000-12000
02YL000-1111,02YL000-1448
02YL000-1112,02YL000-14317
02YL000-1113,02YL000-14061
02YL000-1114,02YL000-9788
02YL000-1115,02YL000-11565
02YL000-1116,02YL000-8462
02YL000-1117,02YL000-21248
02YL000-1118,02YL000-16758
02YL000-1119,02YL000-1226
02YL000-1120,02YL000-8204
02YL000-1120,02YL000-20794
02YL000-1121,02YL000-19872
02YL000-1122,02YL000-9106
02YL000-1123,02YL000-668
02YL000-1124,02YL000-24838
02YL000-1125,02YL000-5668
02YL000-1126,02YL000-12767
02YL000-1127,02YL000-25456
02YL000-1128,02YL000-6846
02YL000-1129,02YL000-3767
02YL000-1130,02YL000-2361
02YL000-1130,02YL000-10466
02YL000-1131,02YL000-4188
02YL000-1132,02YL000-14742
02YL000-1133,02YL000-8206
02YL000-1134,02YL000-23720
02YL000-1135,02YL000-13533
02YL000-1136,02YL000-2383
02YL000-1137,02YL000-19050
02YL000-1138,02YL000-6042
02YL000-1139,02YL000-7344
02YL000-1140,02YL000-21401
02YL000-1141,02YL000-10381
02YL000-1142,02YL000-7372
02YL000-1143,02YL000-8729
02YL000-1144,02YL000-15088
02YL000-1145,02YL000-13161
02YL000-1146,
02YL000-1147,02YL000-18288
02YL000-1148,02YL000-15028
02YL000-1149,02YL000-6380
02YL000-1150,02YL000-23403
02YL000-1151,02YL000-10704
02YL000-1152,02YL000-1413
02YL000-1153,02YL000-21139
02YL000-1154,
02YL000-1155,02YL000-9500
02YL000-1156,02YL000-5067
02YL000-1156,02YL000-18336
02YL000-1157,02YL000-18002
02YL000-1158,02YL000-11179
02YL000-1159,
02YL000-1160,02YL000-20894
02YL000-1161,02YL000-1525
02YL000-1162,02YL000-26408
02YL000-1163,02YL000-24725
02YL000-1164,02YL000-15905
02YL000-1165,02YL000-15905
02YL000-1166,02YL000-13356
02YL000-1167,02YL000-10647
02YL000-1168,02YL000-2801
02YL000-1169,
02YL000-1170,02YL000-1275
02YL000-1171,
02YL000-1172,02YL000-24802
02YL000-1173,02YL000-23498
02YL000-1174,02YL000-24457
02YL000-1175,02YL000-14986
02YL000-1176,02YL000-8015
02YL000-1177,02YL000-4270
02YL000-1178,02YL000-1444
02YL000-1179,02YL000-16873
02YL000-1180,02YL000-26917
02YL000-1181,02YL000-11364
02YL000-1182,02YL000-22254
02YL000-1183,02YL000-9339
02YL000-1184,02YL000-13824
02YL000-1185,02YL000-20486
02YL000-1186,02YL000-3876
02YL000-1187,02YL000-2701
02YL000-1188,02YL000-11426
02YL000-1189,02YL000-8968
02YL000-1190,02YL000-26996
02YL000-1191,02YL000-24924
02YL000-1192,02YL000-22886
02YL000-1193,02YL000-17456
02YL000-1194,02YL000-13339
02YL000-1195,02YL000-3948
02YL000-1196,02YL000-13430
02YL000-1197,02YL000-24449
02YL000-1198,02YL000-2773
02YL000-1199,02YL000-17620
02YL000-1200,02YL000-15572
02YL000-1201,02YL000-13815
02YL000-1202,02YL000-13603
02YL000-1203,02YL000-25751
02YL000-1204,02YL000-9580
02YL000-1205,02YL000-23229
02YL000-1206,02YL000-20229
02YL000-1207,02YL000-19571
02YL000-1208,02YL000-18240
02YL000-1209,02YL000-3751
02YL000-1210,02YL000-17341
02YL000-1211,02YL000-3693
02YL000-1212,02YL000-655
02YL000-1213,02YL000-4070
02YL000-1214,02YL000-3313
02YL000-1215,02YL000-8357
02YL000-1216,02YL000-24185
02YL000-1217,
02YL000-1218,02YL000-23589
02YL000-1219,02YL000-7454
02YL000-1220,02YL000-2309
02YL000-1221,02YL000-888
02YL000-1222,02YL000-24546
02YL000-1223,02YL000-10050
02YL000-1224,02YL000-23504
02YL000-1225,02YL000-16309
02YL000-1226,02YL000-1884
02YL000-1227,02YL000-20040
02YL000-1228,
02YL000-1229,02YL000-3036
02YL000-1230,02YL000-3058
02YL000-1231,02YL000-1627
02YL000-1232,02YL000-14177
02YL000-1233,02YL000-5457
02YL000-1234,02YL000-3780
02YL000-1235,02YL000-17110
02YL000-1236,02YL000-1939
02YL000-1237,02YL000-17253
02YL000-1238,02YL000-17405
02YL000-1239,02YL000-19806
02YL000-1240,
02YL000-1241,
02YL000-1242,02YL000-7909
02YL000-1242,02YL000-12580
02YL000-1243,02YL000-17366
02YL000-1244,02YL000-1225
02YL000-1245,02YL000-1273
02YL000-1246,02YL000-2806
02YL000-1246,02YL000-24076
02YL000-1247,02YL000-20201
02YL000-1248,02YL000-25230
02YL000-1249,02YL000-7642
02YL000-1250,02YL000-20904
02YL000-1251,02YL000-15114
02YL000-1252,02YL000-23905
02YL000-1253,02YL000-5033
02YL000-1254,02YL000-13815
02YL000-1255,
02YL000-1256,02YL000-9791
02YL000-1257,02YL000-23949
02YL000-1258,02YL000-11207
02YL000-1258,02YL000-23261
02YL000-1259,02YL000-16996
02YL000-1259,02YL000-24958
02YL000-1260,02YL000-17438
02YL000-1261,02YL000-16019
02YL000-1262,
02YL000-1263,02YL000-14073
02YL000-1264,02YL000-26254
02YL000-1265,02YL000-14510
02YL000-1266,02YL000-13164
02YL000-1267,02YL000-13048
02YL000-1268,02YL000-20545
02YL000-1269,02YL000-7674
02YL000-1270,02YL000-12346
02YL000-1271,02YL000-5654
02YL000-1272,02YL000-984
02YL000-1273,02YL000-17849
02YL000-1274,02YL000-24889
02YL000-1275,02YL000-11369
02YL000-1276,02YL000-23590
02YL000-1277,02YL000-10450
02YL000-1278,02YL000-17829
02YL000-1279,02YL000-662
02YL000-1279,02YL000-6061
02YL000-1280,02YL000-25361
02YL000-1281,02YL000-12389
02YL000-1282,02YL000-6128
02YL000-1283,02YL000-10068
02YL000-1284,02YL000-15653
02YL000-1285,02YL000-8040
02YL000-1286,02YL000-11201
02YL000-1287,
02YL000-1288,02YL000-1004
02YL000-1289,02YL000-11210
02YL000-1290,02YL000-14074
02YL000-1291,02YL000-6139
02YL000-1292,02YL000-7529
02YL000-1292,02YL000-21352
02YL000-1293,02YL000-15135
02YL000-1294,02YL000-20955
02YL000-1295,02YL000-26918
02YL000-1296,02YL000-5261
02YL000-1297,02YL000-14124
02YL000-1298,02YL000-4882
02YL000-1299,02YL000-24232
02YL000-1300,02YL000-9759
02YL000-1301,02YL000-12439
02YL000-1302,02YL000-17201
02YL000-1303,02YL000-12456
02YL000-1304,02YL000-1286
02YL000-1305,02YL000-19405
02YL000-1306,02YL000-22712
02YL000-1307,02YL000-24374
02YL000-1308,02YL000-906
02YL000-1309,02YL000-18634
02YL000-1310,02YL000-11447
02YL000-1311,02YL000-2838
02YL000-1312,02YL000-9150
02YL000-1313,02YL000-11075
02YL000-1314,02YL000-15039
02YL000-1315,
02YL000-1316,
02YL000-1317,
02YL000-1318,02YL000-6125
02YL000-1319,02YL000-14682
02YL000-1320,02YL000-12138
02YL000-1321,02YL000-18942
02YL000-1322,02YL000-20181
02YL000-1323,
02YL000-1324,02YL000-6629
02YL000-1325,02YL000-7036
02YL000-1326,02YL000-25284
02YL000-1327,02YL000-24315
02YL000-1328,02YL000-1922
02YL000-1329,02YL000-5568
02YL000-1330,02YL000-11342
02YL000-1331,
02YL000-1332,02YL000-11054
02YL000-1333,02YL000-16384
02YL000-1334,02YL000-5294
02YL000-1335,02YL000-10169
02YL000-1336,02YL000-14358
02YL000-1337,02YL000-19969
02YL000-1338,02YL000-13977
02YL000-1339,02YL000-4750
02YL000-1340,02YL000-7669
02YL000-1341,02YL000-16900
02YL000-1342,02YL000-23102
02YL000-1343,02YL000-8179
02YL000-1344,02YL000-7075
02YL000-1345,02YL000-4914
02YL000-1346,02YL000-13961
02YL000-1347,02YL000-23303
02YL000-1348,
02YL000-1349,02YL000-12398
02YL000-1350,
02YL000-1351,02YL000-4622
02YL000-1351,02YL000-11309
02YL000-1352,02YL000-12043
02YL000-1353,
02YL000-1354,02YL000-4974
02YL000-1355,02YL000-15045
02YL000-1356,02YL000-13709
02YL000-1357,02YL000-4926
02YL000-1358,02YL000-2429
02YL000-1359,02YL000-24003
02YL000-1360,02YL000-5382
02YL000-1360,02YL000-24022
02YL000-1361,02YL000-22028
02YL000-1362,02YL000-2472
02YL000-1362,02YL000-14219
02YL000-1363,02YL000-23001
02YL000-1364,02YL000-21074
02YL000-1365,02YL000-14724
02YL000-1366,02YL000-17885
02YL000-1367,02YL000-19186
02YL000-1368,02YL000-10701
02YL000-1369,
02YL000-1370,02YL000-16563
02YL000-1371,02YL000-19180
02YL000-1372,02YL000-20425
02YL000-1373,02YL000-19857
02YL000-1374,02YL000-14391
02YL000-1375,02YL000-3119
02YL000-1376,02YL000-23437
02YL000-1377,02YL000-26574
02YL000-1378,02YL000-27432
02YL000-1379,02YL000-4519
02YL000-1380,02YL000-18557
02YL000-1381,02YL000-23118
02YL000-1382,02YL000-5258
02YL000-1383,02YL000-2811
02YL000-1384,02YL000-6780
02YL000-1385,02YL000-14444
02YL000-1386,02YL000-14327
02YL000-1387,02YL000-7638
02YL000-1388,02YL000-18219
02YL000-1389,02YL000-22298
02YL000-1390,02YL000-14765
02YL000-1391,02YL000-11867
02YL000-1392,02YL000-23231
02YL000-1393,02YL000-11038
02YL000-1393,02YL000-16989
02YL000-1394,02YL000-24343
02YL000-1395,02YL000-8685
02YL000-1396,02YL000-16222
02YL000-1397,02YL000-24227
02YL000-1398,02YL000-20082
02YL000-1399,02YL000-20884
02YL000-1400,02YL000-26548
02YL000-1401,02YL000-295
02YL000-1402,02YL000-22849
02YL000-1403,02YL000-5913
02YL000-1404,02YL000-9197
02YL000-1405,02YL000-14661
02YL000-1406,02YL000-4459
02YL000-1407,02YL000-10600
02YL000-1408,02YL000-13666
02YL000-1409,02YL000-8094
02YL000-1410,02YL000-1897
02YL000-1411,02YL000-18687
02YL000-1412,02YL000-14646
02YL000-1413,02YL000-10741
02YL000-1414,
02YL000-1415,02YL000-26926
02YL000-1416,02YL000-27203
02YL000-1417,02YL000-23947
02YL000-1418,02YL000-18738
02YL000-1419,02YL000-5980
02YL000-1419,02YL000-14565
02YL000-1420,02YL000-3632
02YL000-1420,02YL000-14824
02YL000-1421,02YL000-23226
02YL000-1422,02YL000-3387
02YL000-1423,02YL000-14384
02YL000-1424,02YL000-3735
02YL000-1425,02YL000-11948
02YL000-1426,02YL000-22872
02YL000-1427,02YL000-2432
02YL000-1428,02YL000-24318
02YL000-1429,02YL000-20306
02YL000-1430,02YL000-19208
02YL000-1431,02YL000-15956
02YL000-1432,02YL000-16911
02YL000-1433,02YL000-224
02YL000-1434,02YL000-23018
02YL000-1435,02YL000-7368
02YL000-1436,02YL000-14187
02YL000-1437,02YL000-5901
02YL000-1438,02YL000-21232
02YL000-1439,02YL000-7129
02YL000-1440,02YL000-492
02YL000-1441,02YL000-27114
02YL000-1442,02YL000-23541
02YL000-1443,02YL000-17859
02YL000-1444,02YL000-2467
02YL000-1445,
02YL000-1446,02YL000-2606
02YL000-1447,02YL000-395
02YL000-1448,02YL000-12155
02YL000-1449,02YL000-1732
02YL000-1450,02YL000-3219
02YL000-1451,02YL000-10734
02YL000-1452,02YL000-19109
02YL000-1453,02YL000-17467
02YL000-1454,02YL000-11970
02YL000-1455,02YL000-17740
02YL000-1456,02YL000-8216
02YL000-1457,02YL000-18718
02YL000-1458,02YL000-12647
02YL000-1458,02YL000-23244
02YL000-1459,
02YL000-1460,02YL000-14710
02YL000-1460,02YL000-21831
02YL000-1461,02YL000-10042
02YL000-1462,
02YL000-1463,02YL000-8753
02YL000-1464,02YL000-3179
02YL000-1465,02YL000-25377
02YL000-1466,02YL000-27115
02YL000-1467,02YL000-3255
02YL000-1468,02YL000-24577
02YL000-1469,02YL000-12975
02YL000-1470,02YL000-6382
02YL000-1471,02YL000-22066
02YL000-1472,02YL000-11420
02YL000-1473,02YL000-7581
02YL000-1474,02YL000-4271
02YL000-1475,02YL000-25980
02YL000-1476,02YL000-6817
02YL000-1477,02YL000-514
02YL000-1478,02YL000-11852
02YL000-1479,02YL000-26899
02YL000-1480,02YL000-16235
02YL000-1481,02YL000-17791
02YL000-1482,02YL000-21936
02YL000-1483,02YL000-11264
02YL000-1484,
02YL000-1485,02YL000-23021
02YL000-1486,02YL000-4800
02YL000-1487,02YL000-24913
02YL000-1488,02YL000-22830
02YL000-1489,02YL000-20390
02YL000-1490,02YL000-22788
02YL000-1491,02YL000-17323
02YL000-1492,02YL000-12289
02YL000-1493,02YL000-2574
02YL000-1494,02YL000-21026
02YL000-1495,02YL000-23619
02YL000-1496,02YL000-24032
02YL000-1497,
02YL000-1498,02YL000-26053
02YL000-1499,02YL000-24102
02YL000-1500,02YL000-6373
02YL000-1501,02YL000-19278
02YL000-1502,02YL000-13307
02YL000-1503,
02YL000-1504,02YL000-1550
02YL000-1505,02YL000-1214
02YL000-1506,02YL000-21887
02YL000-1507,02YL000-16407
02YL000-1508,02YL000-8203
02YL000-1509,02YL000-27234
02YL000-1510,02YL000-26305
02YL000-1511,02YL000-7991
02YL000-1512,02YL000-4281
02YL000-1513,02YL000-4824
02YL000-1513,02YL000-17706
02YL000-1514,02YL000-17762
02YL000-1515,02YL000-17277
02YL000-1516,02YL000-9420
02YL000-1517,02YL000-20567
02YL000-1518,02YL000-26151
02YL000-1519,02YL000-7570
02YL000-1520,02YL000-5712
02YL000-1521,
02YL000-1522,02YL000-26876
02YL000-1523,
02YL000-1524,02YL000-22415
02YL000-1525,02YL000-4237
02YL000-1526,02YL000-21210
02YL000-1527,02YL000-12952
02YL000-1528,02YL000-26336
02YL000-1529,02YL000-16646
02YL000-1530,02YL000-1859
02YL000-1531,02YL000-15115
02YL000-1532,02YL000-9903
02YL000-1533,02YL000-8072
02YL000-1534,02YL000-20555
02YL000-1535,02YL000-7602
02YL000-1535,02YL000-24757
02YL000-1536,02YL000-15293
02YL000-1536,02YL000-23448
02YL000-1537,02YL000-18154
02YL000-1538,02YL000-16125
02YL000-1539,02YL000-12383
02YL000-1540,02YL000-27091
02YL000-1541,02YL000-6271
02YL000-1542,02YL000-14679
02YL000-1543,
02YL000-1544,02YL000-13379
02YL000-1545,02YL000-18187
02YL000-1546,02YL000-15878
02YL000-1547,02YL000-6400
02YL000-1548,02YL000-6155
02YL000-1549,02YL000-13070
02YL000-1550,02YL000-18976
02YL000-1551,02YL000-8384
02YL000-1552,02YL000-11966
02YL000-1553,02YL000-20990
02YL000-1554,02YL000-12930
02YL000-1555,02YL000-16860
02YL000-1556,02YL000-23573
02YL000-1557,02YL000-17496
02YL000-1558,02YL000-4717
02YL000-1559,02YL000-17957
02YL000-1560,02YL000-18907
02YL000-1561,02YL000-25000
02YL000-1562,02YL000-15648
02YL000-1563,02YL000-10076
02YL000-1564,02YL000-25446
02YL000-1565,02YL000-9492
02YL000-1566,02YL000-25340
02YL000-1567,02YL000-22826
02YL000-1568,02YL000-24476
02YL000-1569,02YL000-16981
02YL000-1570,02YL000-11814
02YL000-1571,02YL000-4594
02YL000-1572,02YL000-3863
02YL000-1573,02YL000-23371
02YL000-1574,02YL000-6327
02YL000-1575,02YL000-5786
02YL000-1576,02YL000-9001
02YL000-1577,02YL000-12085
02YL000-1578,02YL000-23111
02YL000-1579,02YL000-11470
02YL000-1580,02YL000-5534
02YL000-1581,02YL000-1938
02YL000-1582,
02YL000-1583,02YL000-6449
02YL000-1584,02YL000-2767
02YL000-1585,02YL000-6148
02YL000-1586,02YL000-19466
02YL000-1587,02YL000-16110
02YL000-1588,02YL000-6694
02YL000-1589,02YL000-18233
02YL000-1590,02YL000-8863
02YL000-1591,02YL000-12628
02YL000-1592,02YL000-4276
02YL000-1593,02YL000-4662
02YL000-1594,02YL000-16059
02YL000-1594,02YL000-24777
02YL000-1595,02YL000-5185
02YL000-1596,02YL000-20982
02YL000-1597,02YL000-12515
02YL000-1598,
02YL000-1599,02YL000-13328
02YL000-1600,02YL000-18680
02YL000-1601,
02YL000-1602,02YL000-6475
02YL000-1603,
02YL000-1604,02YL000-8269
02YL000-1605,02YL000-19196
02YL000-1606,02YL000-19681
02YL000-1607,02YL000-2544
02YL000-1608,02YL000-5903
02YL000-1609,02YL000-25034
02YL000-1610,02YL000-18391
02YL000-1611,02YL000-15136
02YL000-1612,
02YL000-1613,
02YL000-1614,02YL000-22065
02YL000-1615,02YL000-12137
02YL000-1616,
02YL000-1617,02YL000-22477
02YL000-1618,02YL000-17760
02YL000-1619,02YL000-8273
02YL000-1620,02YL000-23966
02YL000-1621,02YL000-14801
02YL000-1622,02YL000-1410
02YL000-1623,02YL000-1746
02YL000-1624,02YL000-17711
02YL000-1625,02YL000-13665
02YL000-1626,02YL000-1590
02YL000-1626,02YL000-8381
02YL000-1627,02YL000-27260
02YL000-1628,02YL000-15547
02YL000-1629,02YL000-18417
02YL000-1630,
02YL000-1631,02YL000-15996
02YL000-1632,02YL000-8195
02YL000-1633,02YL000-16103
02YL000-1634,02YL000-11723
02YL000-1635,02YL000-4498
02YL000-1636,02YL000-6987
02YL000-1637,02YL000-10090
02YL000-1638,02YL000-17862
02YL000-1639,02YL000-21265
02YL000-1640,02YL000-9770
02YL000-1641,02YL000-23703
02YL000-1642,02YL000-7375
02YL000-1643,02YL000-21819
02YL000-1644,02YL000-25355
02YL000-1645,02YL000-8538
02YL000-1646,02YL000-16757
02YL000-1647,02YL000-13973
02YL000-1648,02YL000-2825
02YL000-1649,02YL000-4533
02YL000-1650,02YL000-21908
02YL000-1651,02YL000-23202
02YL000-1652,02YL000-1674
02YL000-1653,02YL000-16195
02YL000-1654,02YL000-17845
02YL000-1654,02YL000-18772
02YL000-1655,02YL000-2303
02YL000-1656,02YL000-5511
02YL000-1657,02YL000-12730
02YL000-1658,02YL000-4988
02YL000-1659,02YL000-7748
02YL000-1660,02YL000-16592
02YL000-1661,
02YL000-1662,02YL000-26185
02YL000-1663,02YL000-18287
02YL000-1664,02YL000-26594
02YL000-1665,02YL000-11212
02YL000-1666,02YL000-15116
02YL000-1667,02YL000-21359
02YL000-1668,02YL000-24032
02YL000-1669,02YL000-20026
02YL000-1670,02YL000-24693
02YL000-1671,02YL000-21598
02YL000-1672,02YL000-8708
02YL000-1673,02YL000-12506
02YL000-1674,02YL000-20373
02YL000-1675,02YL000-5403
02YL000-1676,02YL000-4297
02YL000-1676,02YL000-7107
02YL000-1677,02YL000-9345
02YL000-1678,02YL000-15379
02YL000-1679,02YL000-18709
02YL000-1680,02YL000-16081
02YL000-1681,02YL000-2778
02YL000-1682,02YL000-4852
02YL000-1683,02YL000-12524
02YL000-1684,02YL000-13820
02YL000-1685,02YL000-11342
02YL000-1686,02YL000-18228
02YL000-1687,02YL000-10723
02YL000-1688,02YL000-8482
02YL000-1689,02YL000-26400
02YL000-1690,02YL000-18927
02YL000-1691,02YL000-17954
02YL000-1692,02YL000-1671
02YL000-1693,02YL000-22273
02YL000-1694,02YL000-13191
02YL000-1695,02YL000-2249
02YL000-1696,02YL000-2873
02YL000-1697,02YL000-6532
02YL000-1698,02YL000-17655
02YL000-1699,02YL000-11093
02YL000-1700,02YL000-8501
02YL000-1701,
02YL000-1702,02YL000-7427
02YL000-1703,02YL000-16251
02YL000-1704,02YL000-19303
02YL000-1705,02YL000-12604
02YL000-1706,02YL000-25346
02YL000-1707,02YL000-27148
02YL000-1708,02YL000-3689
02YL000-1709,02YL000-9429
02YL000-1710,02YL000-19987
02YL000-1711,02YL000-6263
02YL000-1712,02YL000-1745
02YL000-1712,02YL000-7828
02YL000-1713,02YL000-12139
02YL000-1714,02YL000-873
02YL000-1715,02YL000-22612
02YL000-1716,02YL000-4645
02YL000-1717,02YL000-467
02YL000-1718,02YL000-15669
02YL000-1719,02YL000-20103
02YL000-1720,02YL000-5180
02YL000-1721,02YL000-14414
02YL000-1722,02YL000-20662
02YL000-1723,02YL000-1242
02YL000-1723,02YL000-22946
02YL000-1724,02YL000-4470
02YL000-1725,02YL000-16720
02YL000-1726,02YL000-9310
02YL000-1727,02YL000-1187
02YL000-1728,02YL000-8202
02YL000-1729,
02YL000-1730,02YL000-21398
02YL000-1731,02YL000-9336
02YL000-1732,02YL000-7681
02YL000-1733,02YL000-19822
02YL000-1734,
02YL000-1735,02YL000-21530
