,geometry,junction_id,lon,lat
361,"(-57.6589822, 49.7473764)",02YL000-361,-57.6589822,49.7473764
362,"(-57.8082119, 48.9989335)",02YL000-362,-57.8082119,48.9989335
363,"(-57.8706968, 48.9155457)",02YL000-363,-57.8706968,48.9155457
364,"(-57.2266433, 49.4168646)",02YL000-364,-57.2266433,49.4168646
365,"(-57.436433, 49.5019489)",02YL000-365,-57.436433,49.5019489
366,"(-57.7534904, 49.052287)",02YL000-366,-57.7534904,49.052287
367,"(-57.576731, 49.5643509)",02YL000-367,-57.576731,49.5643509
368,"(-57.564111, 49.6076693)",02YL000-368,-57.564111,49.6076693
369,"(-57.4647508, 49.7132847)",02YL000-369,-57.4647508,49.7132847
370,"(-57.1550027, 49.6489839)",02YL000-370,-57.1550027,49.6489839
371,"(-57.5557903, 49.7256522)",02YL000-371,-57.5557903,49.7256522
372,"(-57.594114, 49.6162338)",02YL000-372,-57.594114,49.6162338
373,"(-57.5371034, 49.706979)",02YL000-373,-57.5371034,49.706979
374,"(-57.8159161, 48.7774435)",02YL000-374,-57.8159161,48.7774435
375,"(-57.7416169, 49.0281801)",02YL000-375,-57.7416169,49.0281801
376,"(-57.1195242, 49.5426402)",02YL000-376,-57.1195242,49.5426402
377,"(-57.5975934, 49.575902)",02YL000-377,-57.5975934,49.575902
378,"(-57.4038711, 49.7282268)",02YL000-378,-57.4038711,49.7282268
379,"(-57.681973, 49.6902698)",02YL000-379,-57.681973,49.6902698
380,"(-57.6061535, 49.6068381)",02YL000-380,-57.6061535,49.6068381
381,"(-57.6191922, 49.2460485)",02YL000-381,-57.6191922,49.2460485
382,"(-57.2973425, 49.7450742)",02YL000-382,-57.2973425,49.7450742
383,"(-57.4983048, 49.7420885)",02YL000-383,-57.4983048,49.7420885
384,"(-57.1882209, 49.279231)",02YL000-384,-57.1882209,49.279231
385,"(-57.5362535, 49.6804287)",02YL000-385,-57.5362535,49.6804287
386,"(-58.3670907, 49.112602)",02YL000-386,-58.3670907,49.112602
387,"(-57.190502, 49.4055523)",02YL000-387,-57.190502,49.4055523
388,"(-57.9317451, 49.1448704)",02YL000-388,-57.9317451,49.1448704
389,"(-57.2288675, 49.3975909)",02YL000-389,-57.2288675,49.3975909
390,"(-57.5910602, 49.5175897)",02YL000-390,-57.5910602,49.5175897
391,"(-57.6258125, 49.2360673)",02YL000-391,-57.6258125,49.2360673
392,"(-57.7975111, 49.0981033)",02YL000-392,-57.7975111,49.0981033
393,"(-57.1233987, 49.5441088)",02YL000-393,-57.1233987,49.5441088
394,"(-57.0768846, 49.4713248)",02YL000-394,-57.0768846,49.4713248
395,"(-57.4117413, 49.5659803)",02YL000-395,-57.4117413,49.5659803
396,"(-57.1243872, 49.5575518)",02YL000-396,-57.1243872,49.5575518
397,"(-57.1652716, 49.4127915)",02YL000-397,-57.1652716,49.4127915
398,"(-57.2148427, 49.7038019)",02YL000-398,-57.2148427,49.7038019
399,"(-57.3877727, 49.2320113)",02YL000-399,-57.3877727,49.2320113
400,"(-57.712129, 49.0797391)",02YL000-400,-57.712129,49.0797391
401,"(-57.6690279, 49.6743466)",02YL000-401,-57.6690279,49.6743466
402,"(-57.5899045, 49.5864857)",02YL000-402,-57.5899045,49.5864857
403,"(-57.8873878, 49.1020631)",02YL000-403,-57.8873878,49.1020631
404,"(-57.6773171, 49.6165753)",02YL000-404,-57.6773171,49.6165753
405,"(-57.3846686, 49.2529898)",02YL000-405,-57.3846686,49.2529898
406,"(-57.0974889, 49.6664434)",02YL000-406,-57.0974889,49.6664434
407,"(-57.5413664, 49.543185)",02YL000-407,-57.5413664,49.543185
408,"(-57.241405, 49.4036895)",02YL000-408,-57.241405,49.4036895
409,"(-57.511021, 49.5218902)",02YL000-409,-57.511021,49.5218902
410,"(-57.4254628, 49.3639853)",02YL000-410,-57.4254628,49.3639853
411,"(-57.0653579, 49.4616694)",02YL000-411,-57.0653579,49.4616694
412,"(-57.5744158, 49.593461)",02YL000-412,-57.5744158,49.593461
413,"(-57.7952313, 48.7951284)",02YL000-413,-57.7952313,48.7951284
414,"(-57.6129651, 49.7364458)",02YL000-414,-57.6129651,49.7364458
415,"(-57.4220133, 49.4294728)",02YL000-415,-57.4220133,49.4294728
416,"(-57.6843458, 49.1210125)",02YL000-416,-57.6843458,49.1210125
417,"(-57.6196626, 49.7435739)",02YL000-417,-57.6196626,49.7435739
418,"(-57.5831271, 49.5184657)",02YL000-418,-57.5831271,49.5184657
419,"(-57.4020988, 49.5366186)",02YL000-419,-57.4020988,49.5366186
420,"(-57.5730458, 49.5230761)",02YL000-420,-57.5730458,49.5230761
421,"(-57.0816929, 49.5094089)",02YL000-421,-57.0816929,49.5094089
422,"(-57.4063243, 49.2170265)",02YL000-422,-57.4063243,49.2170265
423,"(-57.5499079, 49.5203435)",02YL000-423,-57.5499079,49.5203435
424,"(-57.0834065, 49.5614026)",02YL000-424,-57.0834065,49.5614026
425,"(-57.7419605, 49.1735657)",02YL000-425,-57.7419605,49.1735657
426,"(-57.8032113, 48.8282666)",02YL000-426,-57.8032113,48.8282666
427,"(-57.741281, 48.9358735)",02YL000-427,-57.741281,48.9358735
428,"(-57.9716003, 48.8900691)",02YL000-428,-57.9716003,48.8900691
429,"(-58.1635274, 49.0516735)",02YL000-429,-58.1635274,49.0516735
430,"(-57.1773019, 49.2835283)",02YL000-430,-57.1773019,49.2835283
431,"(-57.6633185, 49.1223037)",02YL000-431,-57.6633185,49.1223037
432,"(-57.4400949, 49.7323314)",02YL000-432,-57.4400949,49.7323314
433,"(-57.2682051, 49.6065254)",02YL000-433,-57.2682051,49.6065254
434,"(-57.6860489, 48.9122755)",02YL000-434,-57.6860489,48.9122755
435,"(-57.0627608, 49.6590668)",02YL000-435,-57.0627608,49.6590668
436,"(-57.1141024, 49.6162532)",02YL000-436,-57.1141024,49.6162532
437,"(-57.7253738, 49.0654461)",02YL000-437,-57.7253738,49.0654461
438,"(-58.2793208, 49.052371)",02YL000-438,-58.2793208,49.052371
439,"(-57.228273, 49.4362618)",02YL000-439,-57.228273,49.4362618
440,"(-57.5857182, 49.6560707)",02YL000-440,-57.5857182,49.6560707
441,"(-57.5415748, 49.7186735)",02YL000-441,-57.5415748,49.7186735
442,"(-57.5209302, 49.4961434)",02YL000-442,-57.5209302,49.4961434
443,"(-57.111299, 49.4618117)",02YL000-443,-57.111299,49.4618117
444,"(-57.0666277, 49.5056802)",02YL000-444,-57.0666277,49.5056802
445,"(-57.1315203, 49.4635396)",02YL000-445,-57.1315203,49.4635396
446,"(-57.9223169, 48.9017818)",02YL000-446,-57.9223169,48.9017818
447,"(-57.490964, 49.4410271)",02YL000-447,-57.490964,49.4410271
448,"(-57.0782217, 49.6440883)",02YL000-448,-57.0782217,49.6440883
449,"(-57.0701458, 49.655872)",02YL000-449,-57.0701458,49.655872
450,"(-57.6359878, 49.628685)",02YL000-450,-57.6359878,49.628685
451,"(-57.0783873, 49.5648823)",02YL000-451,-57.0783873,49.5648823
452,"(-57.8913816, 48.9275626)",02YL000-452,-57.8913816,48.9275626
453,"(-57.7544862, 48.946293)",02YL000-453,-57.7544862,48.946293
454,"(-58.0246177, 49.3251686)",02YL000-454,-58.0246177,49.3251686
455,"(-57.4134402, 49.7103329)",02YL000-455,-57.4134402,49.7103329
456,"(-57.2159238, 49.2532217)",02YL000-456,-57.2159238,49.2532217
457,"(-57.684864, 48.9804897)",02YL000-457,-57.684864,48.9804897
458,"(-57.6190485, 49.5885886)",02YL000-458,-57.6190485,49.5885886
459,"(-57.7373461, 49.082271)",02YL000-459,-57.7373461,49.082271
460,"(-57.5247437, 49.2894565)",02YL000-460,-57.5247437,49.2894565
461,"(-57.5292068, 49.6756712)",02YL000-461,-57.5292068,49.6756712
462,"(-57.121165, 49.3913449)",02YL000-462,-57.121165,49.3913449
463,"(-58.1025314, 49.2678417)",02YL000-463,-58.1025314,49.2678417
464,"(-57.8097893, 48.8279399)",02YL000-464,-57.8097893,48.8279399
465,"(-57.4975981, 49.5955281)",02YL000-465,-57.4975981,49.5955281
466,"(-57.1778198, 49.6752521)",02YL000-466,-57.1778198,49.6752521
467,"(-57.6185201, 49.5765249)",02YL000-467,-57.6185201,49.5765249
468,"(-57.1386753, 49.6582107)",02YL000-468,-57.1386753,49.6582107
469,"(-57.8285819, 48.9084248)",02YL000-469,-57.8285819,48.9084248
470,"(-57.5944825, 49.6873292)",02YL000-470,-57.5944825,49.6873292
471,"(-57.5684335, 49.7008506)",02YL000-471,-57.5684335,49.7008506
472,"(-57.9766721, 49.0134918)",02YL000-472,-57.9766721,49.0134918
473,"(-57.6538936, 49.1478077)",02YL000-473,-57.6538936,49.1478077
474,"(-57.6671864, 48.9781945)",02YL000-474,-57.6671864,48.9781945
475,"(-57.7414032, 48.9343456)",02YL000-475,-57.7414032,48.9343456
476,"(-57.6220739, 49.5813451)",02YL000-476,-57.6220739,49.5813451
477,"(-57.6982892, 49.6882021)",02YL000-477,-57.6982892,49.6882021
478,"(-57.5712836, 49.6522351)",02YL000-478,-57.5712836,49.6522351
479,"(-57.0169667, 49.6409605)",02YL000-479,-57.0169667,49.6409605
480,"(-57.1119841, 49.4661296)",02YL000-480,-57.1119841,49.4661296
481,"(-57.1065041, 49.5279083)",02YL000-481,-57.1065041,49.5279083
482,"(-57.1062817, 49.3941704)",02YL000-482,-57.1062817,49.3941704
483,"(-57.1262114, 49.4659173)",02YL000-483,-57.1262114,49.4659173
484,"(-57.2446873, 49.4925575)",02YL000-484,-57.2446873,49.4925575
485,"(-57.8440498, 48.8570362)",02YL000-485,-57.8440498,48.8570362
486,"(-57.3988707, 49.3945825)",02YL000-486,-57.3988707,49.3945825
487,"(-57.4942859, 49.0206752)",02YL000-487,-57.4942859,49.0206752
488,"(-57.7969946, 49.3102716)",02YL000-488,-57.7969946,49.3102716
489,"(-57.9490897, 49.1984513)",02YL000-489,-57.9490897,49.1984513
490,"(-57.1081635, 49.6595324)",02YL000-490,-57.1081635,49.6595324
491,"(-57.4503621, 49.418385)",02YL000-491,-57.4503621,49.418385
492,"(-57.9541083, 49.0484395)",02YL000-492,-57.9541083,49.0484395
493,"(-57.570349, 49.5865943)",02YL000-493,-57.570349,49.5865943
494,"(-57.5526386, 49.5628504)",02YL000-494,-57.5526386,49.5628504
495,"(-57.6593595, 49.1688456)",02YL000-495,-57.6593595,49.1688456
496,"(-58.2272205, 49.0047547)",02YL000-496,-58.2272205,49.0047547
497,"(-57.670445, 49.1885607)",02YL000-497,-57.670445,49.1885607
498,"(-57.3325943, 49.5354115)",02YL000-498,-57.3325943,49.5354115
499,"(-57.8087001, 48.8290589)",02YL000-499,-57.8087001,48.8290589
500,"(-57.3384548, 49.6003584)",02YL000-500,-57.3384548,49.6003584
501,"(-57.4425676, 49.5111523)",02YL000-501,-57.4425676,49.5111523
502,"(-57.1323839, 49.6399911)",02YL000-502,-57.1323839,49.6399911
503,"(-57.7867011, 48.9177764)",02YL000-503,-57.7867011,48.9177764
504,"(-57.279197, 49.4462544)",02YL000-504,-57.279197,49.4462544
505,"(-57.5155397, 49.5611613)",02YL000-505,-57.5155397,49.5611613
506,"(-57.5335202, 49.2329109)",02YL000-506,-57.5335202,49.2329109
507,"(-57.6748345, 49.116689)",02YL000-507,-57.6748345,49.116689
508,"(-57.7398436, 48.9349755)",02YL000-508,-57.7398436,48.9349755
509,"(-57.709673, 48.9391212)",02YL000-509,-57.709673,48.9391212
510,"(-57.79239, 48.9255373)",02YL000-510,-57.79239,48.9255373
511,"(-57.1615643, 49.6361744)",02YL000-511,-57.1615643,49.6361744
512,"(-57.6163902, 49.7341222)",02YL000-512,-57.6163902,49.7341222
513,"(-57.1541757, 49.6356911)",02YL000-513,-57.1541757,49.6356911
514,"(-57.4437318, 49.594883)",02YL000-514,-57.4437318,49.594883
515,"(-57.6540311, 49.2587136)",02YL000-515,-57.6540311,49.2587136
516,"(-57.2979188, 49.426545)",02YL000-516,-57.2979188,49.426545
517,"(-57.4145474, 49.7281112)",02YL000-517,-57.4145474,49.7281112
518,"(-57.5898521, 49.5970127)",02YL000-518,-57.5898521,49.5970127
519,"(-57.1160947, 49.4699474)",02YL000-519,-57.1160947,49.4699474
520,"(-57.1896087, 49.2797362)",02YL000-520,-57.1896087,49.2797362
521,"(-57.7161477, 48.9971258)",02YL000-521,-57.7161477,48.9971258
522,"(-57.2796948, 49.4517518)",02YL000-522,-57.2796948,49.4517518
523,"(-57.8196407, 48.7931967)",02YL000-523,-57.8196407,48.7931967
524,"(-57.8609368, 48.9512598)",02YL000-524,-57.8609368,48.9512598
525,"(-57.5475768, 49.6716351)",02YL000-525,-57.5475768,49.6716351
526,"(-57.585449, 49.643679)",02YL000-526,-57.585449,49.643679
527,"(-57.4338717, 49.5279143)",02YL000-527,-57.4338717,49.5279143
528,"(-57.513303, 49.5596574)",02YL000-528,-57.513303,49.5596574
529,"(-57.8325298, 48.7688726)",02YL000-529,-57.8325298,48.7688726
530,"(-57.3374794, 49.4745475)",02YL000-530,-57.3374794,49.4745475
531,"(-57.1607247, 49.627894)",02YL000-531,-57.1607247,49.627894
532,"(-58.0470889, 49.2951083)",02YL000-532,-58.0470889,49.2951083
533,"(-57.2638493, 49.3297613)",02YL000-533,-57.2638493,49.3297613
534,"(-58.0297565, 49.3363052)",02YL000-534,-58.0297565,49.3363052
535,"(-57.929107, 49.2818335)",02YL000-535,-57.929107,49.2818335
536,"(-57.4385079, 49.4244883)",02YL000-536,-57.4385079,49.4244883
537,"(-57.4467288, 49.1822773)",02YL000-537,-57.4467288,49.1822773
538,"(-57.3223681, 49.1962573)",02YL000-538,-57.3223681,49.1962573
539,"(-57.0208072, 49.4420113)",02YL000-539,-57.0208072,49.4420113
540,"(-57.6881652, 48.9131811)",02YL000-540,-57.6881652,48.9131811
541,"(-57.2966059, 49.704566)",02YL000-541,-57.2966059,49.704566
542,"(-57.634327, 49.7410433)",02YL000-542,-57.634327,49.7410433
543,"(-57.5833201, 49.6735925)",02YL000-543,-57.5833201,49.6735925
544,"(-57.2589489, 49.7072179)",02YL000-544,-57.2589489,49.7072179
545,"(-58.2542813, 48.9863738)",02YL000-545,-58.2542813,48.9863738
546,"(-58.0216769, 49.0947633)",02YL000-546,-58.0216769,49.0947633
547,"(-57.1615801, 49.3552126)",02YL000-547,-57.1615801,49.3552126
548,"(-57.662, 49.5897702)",02YL000-548,-57.662,49.5897702
549,"(-57.2278467, 49.4633293)",02YL000-549,-57.2278467,49.4633293
550,"(-57.5200937, 49.6325691)",02YL000-550,-57.5200937,49.6325691
551,"(-57.2292163, 49.4296065)",02YL000-551,-57.2292163,49.4296065
552,"(-57.6130539, 49.5849956)",02YL000-552,-57.6130539,49.5849956
553,"(-57.3835538, 49.2245292)",02YL000-553,-57.3835538,49.2245292
554,"(-57.7912718, 48.8126984)",02YL000-554,-57.7912718,48.8126984
555,"(-57.651408, 48.9205827)",02YL000-555,-57.651408,48.9205827
556,"(-57.0391799, 49.610009)",02YL000-556,-57.0391799,49.610009
557,"(-56.9989568, 49.6025668)",02YL000-557,-56.9989568,49.6025668
558,"(-57.3453146, 49.5448012)",02YL000-558,-57.3453146,49.5448012
559,"(-57.3787287, 49.6528326)",02YL000-559,-57.3787287,49.6528326
560,"(-57.5190532, 49.6174282)",02YL000-560,-57.5190532,49.6174282
561,"(-57.4439473, 49.6652455)",02YL000-561,-57.4439473,49.6652455
562,"(-57.1507722, 49.5135564)",02YL000-562,-57.1507722,49.5135564
563,"(-57.4900275, 49.5314791)",02YL000-563,-57.4900275,49.5314791
564,"(-57.2777062, 49.590061)",02YL000-564,-57.2777062,49.590061
565,"(-57.6690432, 49.679435)",02YL000-565,-57.6690432,49.679435
566,"(-57.6182716, 49.6470004)",02YL000-566,-57.6182716,49.6470004
567,"(-57.5087293, 49.5457016)",02YL000-567,-57.5087293,49.5457016
568,"(-57.3390073, 49.5224427)",02YL000-568,-57.3390073,49.5224427
569,"(-57.1578754, 49.4498601)",02YL000-569,-57.1578754,49.4498601
570,"(-57.2610803, 49.5170042)",02YL000-570,-57.2610803,49.5170042
571,"(-57.5539902, 49.5040821)",02YL000-571,-57.5539902,49.5040821
572,"(-57.5688052, 49.5636515)",02YL000-572,-57.5688052,49.5636515
573,"(-57.1640334, 49.6674041)",02YL000-573,-57.1640334,49.6674041
574,"(-57.7557629, 49.24902)",02YL000-574,-57.7557629,49.24902
575,"(-57.4467672, 49.4027314)",02YL000-575,-57.4467672,49.4027314
576,"(-57.1174244, 49.5669344)",02YL000-576,-57.1174244,49.5669344
577,"(-57.7632851, 48.8363075)",02YL000-577,-57.7632851,48.8363075
578,"(-57.5835577, 49.7268583)",02YL000-578,-57.5835577,49.7268583
579,"(-57.6302214, 49.5899403)",02YL000-579,-57.6302214,49.5899403
580,"(-57.0742721, 49.4883193)",02YL000-580,-57.0742721,49.4883193
581,"(-57.2839433, 49.2701171)",02YL000-581,-57.2839433,49.2701171
582,"(-57.6985024, 49.0314215)",02YL000-582,-57.6985024,49.0314215
583,"(-57.1764807, 49.6435218)",02YL000-583,-57.1764807,49.6435218
584,"(-57.1832266, 49.6850212)",02YL000-584,-57.1832266,49.6850212
585,"(-57.6139756, 49.7347327)",02YL000-585,-57.6139756,49.7347327
586,"(-57.6651369, 49.1520876)",02YL000-586,-57.6651369,49.1520876
587,"(-57.5638975, 49.5741636)",02YL000-587,-57.5638975,49.5741636
588,"(-57.1647567, 49.3656954)",02YL000-588,-57.1647567,49.3656954
589,"(-57.1938486, 49.4833058)",02YL000-589,-57.1938486,49.4833058
590,"(-56.9827987, 49.6583712)",02YL000-590,-56.9827987,49.6583712
591,"(-57.5481493, 49.5115949)",02YL000-591,-57.5481493,49.5115949
592,"(-57.6249637, 49.5739243)",02YL000-592,-57.6249637,49.5739243
593,"(-57.4075452, 49.3904765)",02YL000-593,-57.4075452,49.3904765
594,"(-57.596421, 49.7385847)",02YL000-594,-57.596421,49.7385847
595,"(-57.5096718, 49.4339393)",02YL000-595,-57.5096718,49.4339393
596,"(-58.0311461, 49.0592993)",02YL000-596,-58.0311461,49.0592993
597,"(-57.3439124, 49.6674382)",02YL000-597,-57.3439124,49.6674382
598,"(-57.8747506, 49.2132814)",02YL000-598,-57.8747506,49.2132814
599,"(-57.7008194, 49.2111379)",02YL000-599,-57.7008194,49.2111379
600,"(-57.6689501, 49.1415199)",02YL000-600,-57.6689501,49.1415199
601,"(-57.3736719, 49.4856455)",02YL000-601,-57.3736719,49.4856455
602,"(-57.5154526, 49.5264418)",02YL000-602,-57.5154526,49.5264418
603,"(-57.9499375, 49.0375443)",02YL000-603,-57.9499375,49.0375443
604,"(-57.3705992, 49.4745912)",02YL000-604,-57.3705992,49.4745912
605,"(-58.0753058, 49.0442366)",02YL000-605,-58.0753058,49.0442366
606,"(-57.0727316, 49.5986726)",02YL000-606,-57.0727316,49.5986726
607,"(-57.9059878, 49.0052196)",02YL000-607,-57.9059878,49.0052196
608,"(-57.6293852, 49.7518762)",02YL000-608,-57.6293852,49.7518762
609,"(-57.7104602, 49.2049302)",02YL000-609,-57.7104602,49.2049302
610,"(-57.7728818, 49.2110484)",02YL000-610,-57.7728818,49.2110484
611,"(-57.3596276, 49.7324504)",02YL000-611,-57.3596276,49.7324504
612,"(-57.229126, 49.4441137)",02YL000-612,-57.229126,49.4441137
613,"(-58.1085952, 49.1052608)",02YL000-613,-58.1085952,49.1052608
614,"(-57.30355, 49.278542)",02YL000-614,-57.30355,49.278542
615,"(-57.5706988, 49.7084098)",02YL000-615,-57.5706988,49.7084098
616,"(-57.5404121, 49.755024)",02YL000-616,-57.5404121,49.755024
617,"(-57.5402391, 49.75506)",02YL000-617,-57.5402391,49.75506
618,"(-57.7502546, 49.233427)",02YL000-618,-57.7502546,49.233427
619,"(-57.476369, 49.6131108)",02YL000-619,-57.476369,49.6131108
620,"(-57.8904034, 48.9049274)",02YL000-620,-57.8904034,48.9049274
621,"(-57.1636226, 49.4528087)",02YL000-621,-57.1636226,49.4528087
622,"(-57.5156355, 49.4268687)",02YL000-622,-57.5156355,49.4268687
623,"(-57.9462199, 49.2069)",02YL000-623,-57.9462199,49.2069
624,"(-58.2577133, 49.0178683)",02YL000-624,-58.2577133,49.0178683
625,"(-57.2349516, 49.5144815)",02YL000-625,-57.2349516,49.5144815
626,"(-57.3832975, 49.5869984)",02YL000-626,-57.3832975,49.5869984
627,"(-57.128266, 49.4901313)",02YL000-627,-57.128266,49.4901313
628,"(-57.3300748, 49.2713338)",02YL000-628,-57.3300748,49.2713338
629,"(-57.7431278, 48.9005423)",02YL000-629,-57.7431278,48.9005423
630,"(-57.5754278, 49.7776465)",02YL000-630,-57.5754278,49.7776465
631,"(-58.1442393, 49.234855)",02YL000-631,-58.1442393,49.234855
632,"(-57.070797, 49.4776279)",02YL000-632,-57.070797,49.4776279
633,"(-57.46059, 49.640002)",02YL000-633,-57.46059,49.640002
634,"(-57.6089856, 49.1643618)",02YL000-634,-57.6089856,49.1643618
635,"(-57.7772197, 48.9644367)",02YL000-635,-57.7772197,48.9644367
636,"(-57.2718489, 49.5859402)",02YL000-636,-57.2718489,49.5859402
637,"(-57.3163465, 49.2608504)",02YL000-637,-57.3163465,49.2608504
638,"(-57.1651084, 49.5183937)",02YL000-638,-57.1651084,49.5183937
639,"(-57.2270673, 49.6162881)",02YL000-639,-57.2270673,49.6162881
640,"(-57.5229314, 49.4199102)",02YL000-640,-57.5229314,49.4199102
641,"(-57.76546, 49.3089566)",02YL000-641,-57.76546,49.3089566
642,"(-57.8419348, 49.2633966)",02YL000-642,-57.8419348,49.2633966
643,"(-57.5947725, 49.6783863)",02YL000-643,-57.5947725,49.6783863
644,"(-57.6052904, 49.5959158)",02YL000-644,-57.6052904,49.5959158
645,"(-57.1502131, 49.3762059)",02YL000-645,-57.1502131,49.3762059
646,"(-57.5544509, 49.6699535)",02YL000-646,-57.5544509,49.6699535
647,"(-57.7719037, 49.1238704)",02YL000-647,-57.7719037,49.1238704
648,"(-57.3149231, 49.5200368)",02YL000-648,-57.3149231,49.5200368
649,"(-57.1340161, 49.6352724)",02YL000-649,-57.1340161,49.6352724
650,"(-57.7159001, 49.1820134)",02YL000-650,-57.7159001,49.1820134
651,"(-57.6122955, 49.5691285)",02YL000-651,-57.6122955,49.5691285
652,"(-57.4148679, 49.4447944)",02YL000-652,-57.4148679,49.4447944
653,"(-57.3733783, 49.7279795)",02YL000-653,-57.3733783,49.7279795
654,"(-57.846038, 49.275444)",02YL000-654,-57.846038,49.275444
655,"(-57.6929533, 48.9547757)",02YL000-655,-57.6929533,48.9547757
656,"(-57.4439976, 49.5352823)",02YL000-656,-57.4439976,49.5352823
657,"(-57.3740226, 49.3929872)",02YL000-657,-57.3740226,49.3929872
658,"(-57.0874849, 49.4544524)",02YL000-658,-57.0874849,49.4544524
659,"(-57.6480624, 49.5822253)",02YL000-659,-57.6480624,49.5822253
660,"(-57.7865663, 48.9067677)",02YL000-660,-57.7865663,48.9067677
661,"(-57.7177153, 49.019388)",02YL000-661,-57.7177153,49.019388
662,"(-57.1155018, 49.5510553)",02YL000-662,-57.1155018,49.5510553
663,"(-57.2966651, 49.4350402)",02YL000-663,-57.2966651,49.4350402
664,"(-57.6102991, 49.6780608)",02YL000-664,-57.6102991,49.6780608
665,"(-57.2533303, 49.5332489)",02YL000-665,-57.2533303,49.5332489
666,"(-57.3445484, 49.4958499)",02YL000-666,-57.3445484,49.4958499
667,"(-57.7580518, 49.271321)",02YL000-667,-57.7580518,49.271321
668,"(-57.9218243, 49.2791666)",02YL000-668,-57.9218243,49.2791666
669,"(-57.7896634, 49.1752233)",02YL000-669,-57.7896634,49.1752233
670,"(-57.5593193, 49.5197981)",02YL000-670,-57.5593193,49.5197981
671,"(-57.7117156, 48.9570344)",02YL000-671,-57.7117156,48.9570344
672,"(-57.1153997, 49.4043941)",02YL000-672,-57.1153997,49.4043941
673,"(-57.2328008, 49.2477801)",02YL000-673,-57.2328008,49.2477801
674,"(-57.5328691, 49.5189141)",02YL000-674,-57.5328691,49.5189141
675,"(-57.1338986, 49.3954527)",02YL000-675,-57.1338986,49.3954527
676,"(-57.7874919, 48.9217174)",02YL000-676,-57.7874919,48.9217174
677,"(-58.1988665, 49.0208225)",02YL000-677,-58.1988665,49.0208225
678,"(-57.6113653, 49.7011623)",02YL000-678,-57.6113653,49.7011623
679,"(-57.7502962, 49.0368869)",02YL000-679,-57.7502962,49.0368869
